,id,no_chars
37129,0901.3856,233
37130,0901.4010,266
37131,0901.2570,691
37132,0901.4149,105
37133,0901.4861,324
37134,0901.0141,477
37135,0901.0934,597
37136,0901.1247,145
37137,0901.0201,206
37138,0901.0045,185
37139,0901.4711,598
37140,0901.4872,229
37141,0901.3278,241
37142,0901.2913,593
37143,0901.2843,264
37144,0901.1463,211
37145,0901.3351,731
37146,0901.4646,353
37147,0901.2670,342
37148,0901.2897,213
37149,0901.3121,259
37150,0901.4196,607
37151,0901.2018,589
37152,0901.1581,221
37153,0901.0450,266
37154,0901.2898,722
37155,0901.0487,123
37156,0901.3624,270
37157,0901.1698,193
37158,0901.1860,359
37159,0901.3326,113
37160,0901.1639,241
37161,0901.0792,360
37162,0901.1828,444
37163,0901.4640,463
37164,0901.2433,904
37165,0901.0810,626
37166,0901.0055,189
37167,0901.2106,134
37168,0901.4029,368
37169,0901.0610,430
37170,0901.0431,237
37171,0901.1986,102
37172,0901.4390,397
37173,0901.0006,374
37174,0901.2065,614
37175,0901.3388,1056
37176,0901.0711,466
37177,0901.1800,424
37178,0901.1955,221
37179,0901.2537,389
37180,0901.1939,323
37181,0901.1422,94
37182,0901.1754,319
37183,0901.3562,593
37184,0901.2882,372
37185,0901.4364,1000
37186,0901.3201,129
37187,0901.4089,130
37188,0901.2854,535
37189,0901.2620,325
37190,0901.0468,353
37191,0901.4148,209
37192,0901.0839,354
37193,0901.1778,242
37194,0901.3561,255
37195,0901.4816,226
37196,0901.1905,249
37197,0901.2990,173
37198,0901.0799,629
37199,0901.0379,332
37200,0901.1956,270
37201,0901.0488,186
37202,0901.3232,235
37203,0901.1882,1358
37204,0901.1997,404
37205,0901.2605,150
37206,0901.4671,85
37207,0901.0418,498
37208,0901.0419,1479
37209,0901.4129,277
37210,0901.3592,265
37211,0901.1284,891
37212,0901.2805,423
37213,0901.2438,288
37214,0901.3028,224
37215,0901.4051,256
37216,0901.2579,243
37217,0901.4589,329
37218,0901.4422,325
37219,0901.1844,382
37220,0901.2015,321
37221,0901.2147,324
37222,0901.4500,179
37223,0901.1583,125
37224,0901.3194,741
37225,0901.0604,281
37226,0901.4645,154
37227,0901.3638,288
37228,0901.1248,1097
37229,0901.0065,169
37230,0901.4907,174
37231,0901.1326,287
37232,0901.0175,97
37233,0901.0401,244
37234,0901.1098,1030
37235,0901.2266,536
37236,0901.3457,693
37237,0901.1220,808
37238,0901.4889,452
37239,0901.3885,240
37240,0901.3975,307
37241,0901.1781,483
37242,0901.4271,526
37243,0901.1968,135
37244,0901.2806,277
37245,0901.0785,206
37246,0901.0355,653
37247,0901.1226,264
37248,0901.2403,303
37249,0901.4712,353
37250,0901.1036,88
37251,0901.2288,175
37252,0901.0877,144
37253,0901.2728,557
37254,0901.2632,392
37255,0901.2311,366
37256,0901.3224,433
37257,0901.1264,365
37258,0901.0269,327
37259,0901.0825,736
37260,0901.1015,7003
37261,0901.2983,180
37262,0901.3801,851
37263,0901.1960,281
37264,0901.2144,828
37265,0901.3550,404
37266,0901.3950,142
37267,0901.2173,675
37268,0901.2303,81
37269,0901.0707,351
37270,0901.4595,129
37271,0901.2711,314
37272,0901.1949,286
37273,0901.0048,8026
37274,0901.3196,182
37275,0901.0137,121
37276,0901.1710,280
37277,0901.3347,286
37278,0901.4404,188
37279,0901.0421,187
37280,0901.4261,517
37281,0901.2447,432
37282,0901.0010,587
37283,0901.2473,178
37284,0901.0929,105
37285,0901.2700,93
37286,0901.0864,468
37287,0901.3417,247
37288,0901.1507,101
37289,0901.1365,400
37290,0901.2077,269
37291,0901.2138,163
37292,0901.1316,501
37293,0901.0083,384
37294,0901.4504,557
37295,0901.2431,466
37296,0901.3723,754
37297,0901.0751,496
37298,0901.4557,558
37299,0901.4906,825
37300,0901.0551,311
37301,0901.2051,748
37302,0901.0118,372
37303,0901.3341,950
37304,0901.1556,207
37305,0901.2692,90
37306,0901.4222,616
37307,0901.2683,163
37308,0901.3441,227
37309,0901.4962,304
37310,0901.3628,312
37311,0901.1163,372
37312,0901.3826,369
37313,0901.2385,208
37314,0901.0475,641
37315,0901.0768,464
37316,0901.0474,488
37317,0901.3205,136
37318,0901.1401,1187
37319,0901.2979,48
37320,0901.0093,272
37321,0901.2868,0
37322,0901.0695,146
37323,0901.2020,372
37324,0901.1338,458
37325,0901.0658,186
37326,0901.3236,123
37327,0901.0983,149
37328,0901.3846,496
37329,0901.3122,242
37330,0901.0356,275
37331,0901.0602,193
37332,0901.4901,337
37333,0901.2469,608
37334,0901.3744,454
37335,0901.3459,181
37336,0901.2101,150
37337,0901.0198,350
37338,0901.3401,446
37339,0901.4841,339
37340,0901.4467,537
37341,0901.0322,122
37342,0901.1137,263
37343,0901.2127,450
37344,0901.3829,312
37345,0901.2649,319
37346,0901.2777,118
37347,0901.4410,188
37348,0901.0586,147
37349,0901.2341,352
37350,0901.0064,244
37351,0901.3513,548
37352,0901.2219,1133
37353,0901.0223,450
37354,0901.3814,197
37355,0901.1447,181
37356,0901.3130,267
37357,0901.2654,462
37358,0901.0802,237
37359,0901.3605,121
37360,0901.3448,803
37361,0901.3815,190
37362,0901.4944,836
37363,0901.4571,400
37364,0901.3881,184
37365,0901.2864,135
37366,0901.2947,702
37367,0901.4372,321
37368,0901.0775,332
37369,0901.4915,336
37370,0901.4104,516
37371,0901.3161,511
37372,0901.1230,420
37373,0901.2198,277
37374,0901.4842,360
37375,0901.4329,1614
37376,0901.4046,190
37377,0901.0162,288
37378,0901.1062,244
37379,0901.3581,145
37380,0901.3596,117
37381,0901.3716,2
37382,0901.2263,366
37383,0901.0537,502
37384,0901.4285,772
37385,0901.3652,418
37386,0901.0378,7890
37387,0901.4515,262
37388,0901.2581,747
37389,0901.0073,465
37390,0901.4264,153
37391,0901.2021,634
37392,0901.2012,498
37393,0901.1772,226
37394,0901.2922,379
37395,0901.4876,365
37396,0901.2937,250
37397,0901.1936,166
37398,0901.2515,126
37399,0901.2189,477
37400,0901.0770,242
37401,0901.4850,654
37402,0901.4394,485
37403,0901.4715,139
37404,0901.0643,186
37405,0901.2401,354
37406,0901.1229,640
37407,0901.0367,186
37408,0901.2395,313
37409,0901.4184,408
37410,0901.2061,219
37411,0901.2070,338
37412,0901.1134,543
37413,0901.3107,122
37414,0901.3193,213
37415,0901.1013,260
37416,0901.3516,720
37417,0901.1385,677
37418,0901.2029,792
37419,0901.2187,2333
37420,0901.3252,140
37421,0901.4169,241
37422,0901.2845,260
37423,0901.3358,211
37424,0901.4647,509
37425,0901.4502,1126
37426,0901.3094,467
37427,0901.0501,431
37428,0901.3570,689
37429,0901.0309,18500
37430,0901.2373,609
37431,0901.2241,1339
37432,0901.1782,235
37433,0901.2131,201
37434,0901.2207,356
37435,0901.4714,522
37436,0901.2585,446
37437,0901.1948,151
37438,0901.1904,167
37439,0901.3684,248
37440,0901.4843,364
37441,0901.1288,107
37442,0901.4233,205
37443,0901.0489,290
37444,0901.3909,477
37445,0901.4144,451
37446,0901.0713,400
37447,0901.0253,120
37448,0901.3812,57
37449,0901.3813,251
37450,0901.3103,102
37451,0901.3170,384
37452,0901.3134,359
37453,0901.3395,438
37454,0901.2444,169
37455,0901.3591,267
37456,0901.2042,341
37457,0901.0233,257
37458,0901.4911,209
37459,0901.1427,138
37460,0901.0020,148
37461,0901.4216,146
37462,0901.0747,121
37463,0901.4358,347
37464,0901.1703,402
37465,0901.2160,265
37466,0901.3769,288
37467,0901.0245,336
37468,0901.1144,326
37469,0901.3385,389
37470,0901.1318,422
37471,0901.1674,326
37472,0901.1549,542
37473,0901.0047,350
37474,0901.3936,279
37475,0901.3614,345
37476,0901.3150,216
37477,0901.4961,565
37478,0901.4018,1040
37479,0901.4340,948
37480,0901.3971,166
37481,0901.4359,411
37482,0901.4485,750
37483,0901.0034,347
37484,0901.3517,376
37485,0901.4724,461
37486,0901.1975,645
37487,0901.0555,374
37488,0901.4005,193
37489,0901.2838,295
37490,0901.1118,690
37491,0901.3411,485
37492,0901.3870,149
37493,0901.4399,4406
37494,0901.1150,871
37495,0901.0698,735
37496,0901.1598,368
37497,0901.0902,93
37498,0901.0365,391
37499,0901.3064,114
37500,0901.0898,131
37501,0901.3712,463
37502,0901.3182,126
37503,0901.0731,735
37504,0901.0107,315
37505,0901.3830,322
37506,0901.1747,727
37507,0901.3352,443
37508,0901.1370,563
37509,0901.3750,342
37510,0901.0074,161
37511,0901.4345,260
37512,0901.0888,659
37513,0901.4520,2405
37514,0901.2461,216
37515,0901.2643,206
37516,0901.0978,212
37517,0901.1749,264
37518,0901.4837,511
37519,0901.1822,326
37520,0901.1530,487
37521,0901.0801,251
37522,0901.1039,356
37523,0901.2287,234
37524,0901.2120,118
37525,0901.4581,252
37526,0901.4665,104
37527,0901.3070,116
37528,0901.1142,609
37529,0901.2113,519
37530,0901.1965,374
37531,0901.3593,645
37532,0901.3293,223
37533,0901.4367,169
37534,0901.0051,196
37535,0901.0553,588
37536,0901.0618,168
37537,0901.2325,244
37538,0901.1771,122
37539,0901.2993,282
37540,0901.3451,297
37541,0901.4081,209
37542,0901.2116,375
37543,0901.3967,104
37544,0901.1192,436
37545,0901.1402,188
37546,0901.3026,278
37547,0901.1762,458
37548,0901.1075,275
37549,0901.1621,298
37550,0901.1165,499
37551,0901.3594,97
37552,0901.4474,541
37553,0901.4823,137
37554,0901.0708,342
37555,0901.1810,264
37556,0901.0932,199
37557,0901.0753,205
37558,0901.0461,287
37559,0901.1835,370
37560,0901.0360,279
37561,0901.1978,272
37562,0901.1815,63
37563,0901.2511,227
37564,0901.0465,183
37565,0901.2035,600
37566,0901.1191,901
37567,0901.0270,277
37568,0901.2684,517
37569,0901.3405,267
37570,0901.1295,231
37571,0901.1458,124
37572,0901.0856,147
37573,0901.2394,118
37574,0901.1059,491
37575,0901.1767,489
37576,0901.2616,417
37577,0901.0320,608
37578,0901.0938,452
37579,0901.3873,147
37580,0901.4775,253
37581,0901.1870,229
37582,0901.4747,197
37583,0901.2349,417
37584,0901.0572,150
37585,0901.2417,253
37586,0901.3155,284
37587,0901.0639,630
37588,0901.0561,164
37589,0901.4135,646
37590,0901.0968,714
37591,0901.1110,481
37592,0901.1089,504
37593,0901.0661,185
37594,0901.3711,241
37595,0901.3014,156
37596,0901.1704,393
37597,0901.4314,147
37598,0901.4599,235
37599,0901.3704,584
37600,0901.0624,371
37601,0901.2344,604
37602,0901.0316,61
37603,0901.0297,556
37604,0901.2439,138
37605,0901.3437,138
37606,0901.4934,665
37607,0901.3171,305
37608,0901.4554,271
37609,0901.0258,136
37610,0901.0170,211
37611,0901.1479,253
37612,0901.2697,98
37613,0901.0044,213
37614,0901.0167,467
37615,0901.1000,523
37616,0901.1127,598
37617,0901.1694,151
37618,0901.0979,442
37619,0901.2556,388
37620,0901.3819,544
37621,0901.4618,1218
37622,0901.3794,329
37623,0901.0880,195
37624,0901.0459,272
37625,0901.0390,269
37626,0901.4166,134
37627,0901.0325,419
37628,0901.2356,352
37629,0901.3795,111
37630,0901.1157,145
37631,0901.2952,503
37632,0901.3315,560
37633,0901.4762,147
37634,0901.4182,328
37635,0901.4935,346
37636,0901.4058,793
37637,0901.4052,216
37638,0901.1430,366
37639,0901.2827,545
37640,0901.1397,323
37641,0901.1066,346
37642,0901.0693,382
37643,0901.0090,379
37644,0901.4039,151
37645,0901.0784,495
37646,0901.3621,74
37647,0901.2103,202
37648,0901.2529,204
37649,0901.3792,359
37650,0901.1573,254
37651,0901.2224,289
37652,0901.4953,123
37653,0901.4292,670
37654,0901.3050,478
37655,0901.1227,759
37656,0901.3228,459
37657,0901.2500,441
37658,0901.2244,159
37659,0901.2835,406
37660,0901.1641,480
37661,0901.3139,402
37662,0901.3541,117
37663,0901.1428,176
37664,0901.4411,219
37665,0901.0224,163
37666,0901.2858,166
37667,0901.3656,290
37668,0901.0052,399
37669,0901.4168,241
37670,0901.1162,152
37671,0901.1076,227
37672,0901.2543,108
37673,0901.1010,478
37674,0901.2698,209
37675,0901.1219,180
37676,0901.2841,346
37677,0901.3334,143
37678,0901.2075,2912
37679,0901.3359,792
37680,0901.2399,328
37681,0901.3943,478
37682,0901.2186,366
37683,0901.1728,390
37684,0901.1199,458
37685,0901.2526,309
37686,0901.3392,494
37687,0901.2621,273
37688,0901.4799,618
37689,0901.0399,52393
37690,0901.2171,419
37691,0901.2920,181
37692,0901.3191,226
37693,0901.3424,357
37694,0901.0570,428
37695,0901.2230,464
37696,0901.0326,174
37697,0901.1439,226
37698,0901.3442,209
37699,0901.3215,123
37700,0901.2176,434
37701,0901.2862,220
37702,0901.2871,116
37703,0901.4929,472
37704,0901.3677,252
37705,0901.1636,318
37706,0901.0026,437
37707,0901.0264,109
37708,0901.1993,373
37709,0901.3375,581
37710,0901.3189,315
37711,0901.2318,463
37712,0901.2929,403
37713,0901.1340,153
37714,0901.1559,877
37715,0901.2066,397
37716,0901.2986,292
37717,0901.2443,579
37718,0901.2808,383
37719,0901.4206,349
37720,0901.1156,164
37721,0901.4620,127
37722,0901.3043,445
37723,0901.0415,416
37724,0901.2539,219
37725,0901.0961,363
37726,0901.0701,4788
37727,0901.1612,277
37728,0901.1432,446
37729,0901.0592,1149
37730,0901.4634,241
37731,0901.1877,612
37732,0901.4220,413
37733,0901.4955,436
37734,0901.1619,303
37735,0901.0796,408
37736,0901.2687,277
37737,0901.2111,261
37738,0901.1952,231
37739,0901.2517,1306
37740,0901.3076,959
37741,0901.1054,938
37742,0901.4172,306
37743,0901.3126,157
37744,0901.1177,336
37745,0901.4697,262
37746,0901.0149,390
37747,0901.0657,277
37748,0901.0865,485
37749,0901.2553,303
37750,0901.0338,257
37751,0901.1451,178
37752,0901.3529,977
37753,0901.0209,21867
37754,0901.0670,388
37755,0901.2536,438
37756,0901.2538,133
37757,0901.0146,316
37758,0901.2117,233
37759,0901.3506,469
37760,0901.0043,6152
37761,0901.2291,63
37762,0901.3553,534
37763,0901.4267,383
37764,0901.3340,209
37765,0901.0406,330
37766,0901.4750,221
37767,0901.2607,970
37768,0901.1111,603
37769,0901.2302,395
37770,0901.2574,225
37771,0901.0279,900
37772,0901.0835,339
37773,0901.0831,610
37774,0901.2946,670
37775,0901.1791,330
37776,0901.4178,314
37777,0901.0781,154
37778,0901.2850,299
37779,0901.3123,714
37780,0901.0275,156
37781,0901.4746,169
37782,0901.3462,178
37783,0901.0816,190
37784,0901.3789,358
37785,0901.2703,288
37786,0901.0800,185
37787,0901.1121,279
37788,0901.0380,114
37789,0901.2210,196
37790,0901.2273,607
37791,0901.4202,346
37792,0901.0676,367
37793,0901.0806,377
37794,0901.1238,303
37795,0901.4445,418
37796,0901.3566,226
37797,0901.3746,559
37798,0901.3579,125
37799,0901.3115,530
37800,0901.2748,6
37801,0901.1481,119
37802,0901.2760,277
37803,0901.3058,259
37804,0901.3611,312
37805,0901.2457,142
37806,0901.2941,215
37807,0901.0144,244
37808,0901.4734,175
37809,0901.3248,361
37810,0901.2389,180
37811,0901.1803,446
37812,0901.0535,234
37813,0901.3342,512
37814,0901.2490,321
37815,0901.3785,307
37816,0901.2917,882
37817,0901.4117,415
37818,0901.3906,269
37819,0901.1004,767
37820,0901.3903,502
37821,0901.4546,459
37822,0901.4800,208
37823,0901.0574,183
37824,0901.1592,249
37825,0901.4382,341
37826,0901.4413,190
37827,0901.3083,615
37828,0901.4304,195
37829,0901.3822,115
37830,0901.1590,275
37831,0901.0696,94
37832,0901.1897,224
37833,0901.0095,671
37834,0901.3923,398
37835,0901.3407,209
37836,0901.4381,155
37837,0901.4236,283
37838,0901.1634,261
37839,0901.0793,107
37840,0901.3289,450
37841,0901.2379,256
37842,0901.0973,151
37843,0901.4388,115
37844,0901.4033,406
37845,0901.2498,378
37846,0901.3354,496
37847,0901.3485,734
37848,0901.2859,275
37849,0901.2702,310
37850,0901.1173,237
37851,0901.0990,228
37852,0901.2259,265
37853,0901.4142,14288
37854,0901.1878,354
37855,0901.4527,4107
37856,0901.1086,206
37857,0901.1119,295
37858,0901.2891,396
37859,0901.3470,285
37860,0901.0364,432
37861,0901.1628,479
37862,0901.3443,123
37863,0901.3003,290
37864,0901.3406,427
37865,0901.3004,333
37866,0901.1543,736
37867,0901.0313,336
37868,0901.4821,370
37869,0901.3556,420
37870,0901.4204,740
37871,0901.1317,333
37872,0901.0748,455
37873,0901.1676,499
37874,0901.0556,430
37875,0901.4694,121
37876,0901.3412,687
37877,0901.0807,681
37878,0901.1668,828
37879,0901.0999,203
37880,0901.4587,369
37881,0901.1027,556
37882,0901.4812,361
37883,0901.0944,314
37884,0901.0735,241
37885,0901.4331,506
37886,0901.4343,300
37887,0901.2072,380
37888,0901.2265,410
37889,0901.3082,138
37890,0901.1185,640
37891,0901.4742,262
37892,0901.2959,160
37893,0901.3756,329
37894,0901.2109,163
37895,0901.4130,656
37896,0901.1529,225
37897,0901.0554,249
37898,0901.1350,484
37899,0901.3292,1221
37900,0901.0718,831
37901,0901.2270,289
37902,0901.2884,355
37903,0901.4777,231
37904,0901.1301,264
37905,0901.1790,306
37906,0901.3397,495
37907,0901.1186,366
37908,0901.4258,703
37909,0901.3966,558
37910,0901.3322,144
37911,0901.0239,290
37912,0901.1128,263
37913,0901.4833,710
37914,0901.1866,126
37915,0901.1516,193
37916,0901.1031,503
37917,0901.0914,475
37918,0901.4053,193
37919,0901.2257,560
37920,0901.1302,401
37921,0901.3682,199
37922,0901.0636,200
37923,0901.2771,132
37924,0901.3295,219
37925,0901.4460,164
37926,0901.2789,231
37927,0901.1235,366
37928,0901.0841,440
37929,0901.2606,160
37930,0901.4209,147
37931,0901.2721,493
37932,0901.0598,307
37933,0901.3198,1022
37934,0901.4300,337
37935,0901.2188,103
37936,0901.2427,526
37937,0901.3238,364
37938,0901.1440,668
37939,0901.1465,12559
37940,0901.3393,122
37941,0901.0780,419
37942,0901.2532,314
37943,0901.1468,200
37944,0901.3364,662
37945,0901.3866,131
37946,0901.3197,464
37947,0901.4603,672
37948,0901.2361,266
37949,0901.0976,183
37950,0901.0335,252
37951,0901.2908,169
37952,0901.2205,370
37953,0901.2384,298
37954,0901.3883,253
37955,0901.3119,230
37956,0901.2737,256
37957,0901.3372,405
37958,0901.1405,369
37959,0901.4156,128
37960,0901.3938,272
37961,0901.4275,264
37962,0901.1902,313
37963,0901.0709,227
37964,0901.4412,169
37965,0901.2512,224
37966,0901.1667,191
37967,0901.2368,241
37968,0901.1896,587
37969,0901.4056,128
37970,0901.0595,245
37971,0901.4704,251
37972,0901.4311,923
37973,0901.1892,378
37974,0901.4115,160
37975,0901.3748,373
37976,0901.3890,189
37977,0901.1389,141
37978,0901.4379,429
37979,0901.1744,102
37980,0901.4100,586
37981,0901.0620,296
37982,0901.0104,355
37983,0901.1988,144
37984,0901.4136,204
37985,0901.3274,283
37986,0901.1286,378
37987,0901.2374,15340
37988,0901.0228,217
37989,0901.1678,125
37990,0901.4006,586
37991,0901.0703,183
37992,0901.2255,764
37993,0901.3100,415
37994,0901.0733,109
37995,0901.1599,231
37996,0901.2810,607
37997,0901.0139,215
37998,0901.4470,411
37999,0901.2393,103
38000,0901.4451,434
38001,0901.4854,288
38002,0901.2825,229
38003,0901.1184,349
38004,0901.3137,6434
38005,0901.1506,142
38006,0901.3835,172
38007,0901.0186,353
38008,0901.0788,405
38009,0901.1827,295
38010,0901.1584,90
38011,0901.1032,390
38012,0901.3892,519
38013,0901.4897,247
38014,0901.2193,230
38015,0901.0846,798
38016,0901.3790,433
38017,0901.0583,136
38018,0901.4351,683
38019,0901.3337,220
38020,0901.2560,394
38021,0901.1133,439
38022,0901.4335,630
38023,0901.1847,383
38024,0901.2337,190
38025,0901.2503,324
38026,0901.4511,400
38027,0901.0949,332
38028,0901.3482,355
38029,0901.0385,228
38030,0901.2446,573
38031,0901.2164,285
38032,0901.3781,781
38033,0901.2718,282
38034,0901.1697,175
38035,0901.4818,306
38036,0901.0851,256
38037,0901.0323,583
38038,0901.4479,194
38039,0901.4530,272
38040,0901.0777,122
38041,0901.0150,164
38042,0901.1442,435
38043,0901.1996,286
38044,0901.1922,228
38045,0901.2046,369
38046,0901.0017,223
38047,0901.4806,283
38048,0901.0538,546
38049,0901.3453,520
38050,0901.0283,463
38051,0901.3763,309
38052,0901.4923,690
38053,0901.1884,164
38054,0901.1836,733
38055,0901.4026,438
38056,0901.3017,219
38057,0901.2204,477
38058,0901.1655,333
38059,0901.4931,42880
38060,0901.0773,707
38061,0901.1775,842
38062,0901.4330,216
38063,0901.4371,467
38064,0901.4883,332
38065,0901.3275,610
38066,0901.1695,187
38067,0901.1690,458
38068,0901.3620,524
38069,0901.0757,393
38070,0901.1183,565
38071,0901.4793,12890
38072,0901.1693,687
38073,0901.4316,10133
38074,0901.3483,1339
38075,0901.3545,516
38076,0901.2235,279
38077,0901.4434,555
38078,0901.0908,305
38079,0901.3256,654
38080,0901.3007,163
38081,0901.0937,559
38082,0901.0328,134
38083,0901.3730,444
38084,0901.1736,549
38085,0901.2597,405
38086,0901.0786,516
38087,0901.3403,523
38088,0901.1283,340
38089,0901.0062,48424
38090,0901.0260,299
38091,0901.4946,96
38092,0901.1831,385
38093,0901.4218,195
38094,0901.3117,183
38095,0901.1313,662
38096,0901.2535,390
38097,0901.3858,173
38098,0901.0334,166
38099,0901.4466,234
38100,0901.2650,856
38101,0901.2878,599
38102,0901.2577,303
38103,0901.4400,504
38104,0901.1281,590
38105,0901.4708,391
38106,0901.0332,289
38107,0901.4426,109
38108,0901.2053,507
38109,0901.3910,397
